dbms,sf,query_id,threads,repetitions,mean_wall_s,median_wall_s,p95_wall_s,p99_wall_s,mean_throughput_qps,median_throughput_qps,total_success,total_errors,cache_before_failures,cache_after_failures,wall_speedup,throughput_speedup,efficiency,executions,mean_latency_s,median_latency_s,p95_latency_s,p99_latency_s,std_latency_s,min_latency_s,max_latency_s,mean_rows
mysql,1.0,19,4,5,2.858584078199783,2.895001851997222,3.0102942605997667,3.026259795319638,1.4020075847167568,1.3816916895028772,20,0,0,0,1.0400457827611616,4.156372152812304,1.039093038203076,20.0,2.8375132840503285,2.87402004100295,3.0102060348011945,3.01162174455847,0.1290392271669851,2.6529769959997798,3.0119756719977886,1.0
mysql,1.0,19,8,5,2.6224757164003676,2.627619130002131,2.6472189726002395,2.6481965417208264,3.0507653582115117,3.0445812746056204,40,0,0,0,1.1336838303619192,9.04425647754003,1.1305320596925037,40.0,2.582708136650399,2.586990537998645,2.61478426190115,2.61703861197082,0.02308044365874269,2.545324796999921,2.6180961659993045,1.0
mysql,1.0,19,16,5,3.017814159599948,3.0044854730003863,3.0852792291989317,3.0943186474381945,5.303087423139141,5.325371063958525,80,0,0,0,0.9851694497960757,15.721459091762105,0.9825911932351316,80.0,2.939281032312465,2.934749316000307,3.0397211973488085,3.063596596321986,0.05462843557383113,2.856817266001599,3.064856561002671,1.0
mysql,1.0,20,1,5,12.339462216800893,12.269944936000684,12.576675572799283,12.59486215855926,0.08105690881674182,0.0814999582488708,5,0,0,0,1.0,1.0,1.0,5.0,12.32777644719972,12.258188967000024,12.565232518800622,12.583500654160598,0.19505195510264345,12.131854753999503,12.588067688000592,162.0
mysql,1.0,20,4,5,13.603297664000275,13.5574190490006,13.763806152000326,13.786454056800578,0.2940651021019046,0.2950414076265397,20,0,0,0,0.9070934505429524,3.627884487511658,0.9069711218779145,20.0,13.582113221750296,13.535819111002638,13.77074584569873,13.772028401938915,0.1117876245796227,13.45734712200283,13.77234904099896,162.0
mysql,1.0,20,8,5,14.029037071200582,14.031298776000767,14.071849839199421,14.07541567343971,0.5702493312179842,0.5701539200122555,40,0,0,0,0.879565871426192,7.035172442946684,0.8793965553683355,40.0,13.989385058174866,13.991129048499715,14.041096795548764,14.045511191600745,0.035483480459756446,13.933734062997246,14.047418393001864,162.0
mysql,1.0,20,16,5,15.424115284800791,15.440789300002509,15.466315851199761,15.468768233439624,1.0373444167335135,1.036216458183093,80,0,0,0,0.8000110209861065,12.797729791038567,0.7998581119399104,80.0,15.340681963337511,15.347248405500068,15.407928117800292,15.417410955609958,0.04637110586456216,15.243552577001536,15.41795861600258,162.0
mysql,1.0,21,1,5,25.90160019899995,25.907177233002585,26.108633520800502,26.146464020960845,0.03860897400483266,0.0385993422211248,5,0,0,0,1.0,1.0,1.0,5.0,25.890360269200027,25.89607810000234,26.09747141799962,26.13532371079971,0.1695836346515514,25.67616371999975,26.14478678399973,377.0
mysql,1.0,21,4,5,32.04138372580055,31.863006784999016,32.86495878640126,33.06386159648159,0.12487359563776482,0.1255374305065015,20,0,0,0,0.8083795762585407,3.2343153076829876,0.8085788269207469,20.0,32.01966439524968,31.84179264950035,33.0913695701016,33.09446534042065,0.5568292754068568,31.617957655998907,33.09523928300041,377.0
mysql,1.0,21,8,5,34.08125379999983,33.53137796399824,35.66434877760112,36.02299305552137,0.2349382482800307,0.2385825005041364,40,0,0,0,0.7599955198537937,6.085068415716607,0.7606335519645758,40.0,34.039850989975,33.493107526999665,36.07590733800062,36.08428411120843,1.0407405474014535,33.34714149100182,36.08857171699856,377.0
mysql,1.0,21,16,5,52.43578687839981,52.4653858749989,52.55427061400042,52.56889832840025,0.30513609600821756,0.3049629719320221,80,0,0,0,0.49396798905805595,7.903242804898775,0.4939526753061734,80.0,52.33382417631246,52.34215336700072,52.49816433654796,52.53048460677019,0.10491949813122,52.166260620000685,52.53834671599907,377.0
mysql,1.0,22,1,5,0.5048791392000567,0.6865400809983839,0.7551604316009616,0.7567747567208426,3.2213348172144016,1.456579197161766,5,0,0,0,1.0,1.0,1.0,5.0,0.49307611900003395,0.6751566710008774,0.7428032834017358,0.7442830710821727,0.30969571610169877,0.1547703219985123,0.7446530180022819,3.0
mysql,1.0,22,4,5,0.21263991360028736,0.2121406490005029,0.21534958260017442,0.2158533117198385,18.812471688973098,18.85541511655561,20,0,0,0,2.3743385268163237,5.8399616172903395,1.4599904043225849,20.0,0.19176961044995547,0.19157219599946979,0.19567355220060562,0.19659192403865744,0.0028957935983050524,0.1851507280007354,0.1968215169981704,3.0
mysql,1.0,22,8,5,0.4237645766006608,0.4187556950018916,0.43652492599940157,0.43860482359857994,18.885581025264013,19.104217794491998,40,0,0,0,1.1914142122262263,5.862656971992443,0.7328321214990554,40.0,0.34282333567498424,0.3609451345000707,0.37905022244995046,0.40817211892019256,0.04890956477803015,0.2014275679975981,0.4085005269989779,3.0
mysql,1.0,22,16,5,0.8303276843995263,0.8298172909999266,0.8320909309994022,0.8322555725988059,19.269546468139094,19.281352863496085,80,0,0,0,0.6080480618506338,5.981851487515392,0.373865717969712,80.0,0.6960918135249813,0.7135065364982438,0.7382440012966981,0.7425541163794697,0.06388830032276305,0.3613540750011452,0.7454439979992458,3.0
oracle,1.0,1,1,5,0.11627024140107092,0.1225663500008522,0.12299362560079316,0.12305483472053311,0.0,0.0,0,5,0,0,1.0,,,,,,,,,,,
oracle,1.0,1,4,5,0.17361501519990266,0.1753342499978316,0.185822914999153,0.18772799899830717,0.0,0.0,0,20,0,0,0.6697015305225519,,,,,,,,,,,
oracle,1.0,1,8,5,0.19244985020050076,0.1938031850004336,0.210895322800934,0.21098744856120896,0.0,0.0,0,40,0,0,0.6041586484995268,,,,,,,,,,,
oracle,1.0,1,16,5,0.2770585634010786,0.2776373550004791,0.2890206162017421,0.2900924752416904,0.0,0.0,0,80,0,0,0.4196594394115677,,,,,,,,,,,
oracle,1.0,2,1,5,0.32158552560067616,0.3212486439988424,0.32362324000205256,0.3236847888024931,3.1096803180640658,3.112853606328696,5,0,0,0,1.0,1.0,1.0,5.0,0.19968832460144764,0.1992991000006441,0.20076031660137225,0.20076989452121774,0.0009967836160828592,0.1985820830013835,0.2007722890011791,446.0
oracle,1.0,2,4,5,0.4249557229995844,0.4255830779984535,0.43106440819974523,0.43155526084010487,9.414007469910931,9.398869942884652,20,0,0,0,0.7567506641179902,3.027323231659912,0.756830807914978,20.0,0.26690840484989165,0.2747940475001087,0.28389948535095755,0.28428734907047326,0.018293337165613516,0.2287840120006876,0.2843843150003522,446.0
oracle,1.0,2,8,5,0.6450134102014999,0.6439919850017759,0.6582540290000907,0.6595214345994463,12.40571063966746,12.422514854711956,40,0,0,0,0.49857184442136476,3.989384557506749,0.49867306968834363,40.0,0.4443455525748504,0.4545948550003231,0.4787087960003191,0.48073695842896996,0.033795721566228266,0.3341372560025775,0.481897271998605,446.0
oracle,1.0,2,16,5,1.3072930761991302,1.2108591509968392,1.6530509701995468,1.7390359572398302,12.542522030202965,13.213758170657592,80,0,0,0,0.24599344359389191,4.033379880672533,0.2520862425420333,80.0,0.9215378511623384,0.8888382464992901,1.4766901869486901,1.4982446804603748,0.20677358434968218,0.5665477109978383,1.5274893950008843,446.0
oracle,1.0,3,1,5,1.444403064600192,1.45046565499797,1.454974356200546,1.4551839176402428,0.69239044222428,0.6894337667039758,5,0,0,0,1.0,1.0,1.0,5.0,1.3232577504000802,1.329238800000894,1.3327039305986546,1.332737891718716,0.014688801687771917,1.2977507640025578,1.3327463819987315,11694.0
oracle,1.0,3,4,5,4.356587430999935,4.461012995998317,4.5224973230011525,4.522957991801668,0.9197529159335213,0.8966573295321351,20,0,0,0,0.331544606294902,1.3283732123436702,0.33209330308591756,20.0,3.7575874973999817,3.9305203140011145,4.364776363948295,4.370432495989917,0.624633560577447,1.907479408000654,4.371846529000322,11694.0
oracle,1.0,3,8,5,10.169930399199803,9.569753096999191,12.704191048800565,13.165869400960945,0.8063630506651883,0.8359672312244478,40,0,0,0,0.14202683871994262,1.1646074259413162,0.14557592824266452,40.0,9.240537654924719,9.16095997299999,13.069169232902459,13.110340220297696,2.1816575200617705,5.369479033997777,13.11197713999718,11694.0
oracle,1.0,3,16,5,27.55840904840079,28.72996038900237,29.597411328599993,29.68316556652004,0.5840778260480224,0.5569099220242812,80,0,0,0,0.052412425625274275,0.8435671413540788,0.05272294633462993,80.0,23.51794839879999,24.053619819500454,28.847852990949285,29.047143644610365,4.2461163170558525,16.337607811001362,29.46476343100221,11694.0
oracle,1.0,4,1,5,0.6760519240000576,0.6673914659986622,0.6961451378003403,0.6994727555602731,1.479720780311889,1.4983709725799887,5,0,0,0,1.0,1.0,1.0,5.0,0.5537726869995823,0.5451317730003211,0.573812927200197,0.5771284526404634,0.014596364299266725,0.544123611998657,0.57795733400053,5.0
oracle,1.0,4,4,5,0.9857711674005258,0.9788728499988792,1.013778541398642,1.0201371226782794,4.059128685177088,4.086332560970079,20,0,0,0,0.6858102025674007,2.7431720492034466,0.6857930123008616,20.0,0.8247173337007553,0.8328165200000512,0.8383576020010878,0.8698564252005963,0.021610487342428025,0.7837410650026868,0.8777311310004734,5.0
oracle,1.0,4,8,5,2.9358309344010194,3.1115998099994613,3.1982796170021173,3.20570557300176,2.750221455349029,2.571024710276411,40,0,0,0,0.23027617703673683,1.858608388786261,0.23232604859828263,40.0,2.6820363713755797,2.8357163120017503,2.9911314511504314,2.9995620739119477,0.2897542941837768,2.2179752710071625,3.003692575999594,5.0
oracle,1.0,4,16,5,6.171178726598737,6.165589580996311,6.2258187817991715,6.234006965958979,2.592793722246557,2.5950478522468448,80,0,0,0,0.1095498856784311,1.7522182270766378,0.10951363919228986,80.0,5.75629520786224,5.822779850001098,5.957585180350361,6.017877901371903,0.22614561355961474,4.993974755998352,6.034141629002988,5.0
oracle,1.0,5,1,5,3.295747276599286,3.296226186997956,3.5313151958005617,3.5343088375616936,0.30465210413067895,0.3033772390816274,5,0,0,0,1.0,1.0,1.0,5.0,3.1703664877990376,3.1712942910016864,3.4055716468006723,3.408610041361244,0.2331745666826626,2.8848154739971505,3.409369640001387,5.0
oracle,1.0,5,4,5,7.142413919801766,6.869167173004826,7.716631130801398,7.719588919762173,0.5624216506549531,0.5823122220288393,20,0,0,0,0.46143325122366446,1.8461111642731514,0.46152779106828784,20.0,6.635977487200944,6.477283003001503,7.558712439001101,7.572489673399978,0.49215186811869077,6.138679591000255,7.575933981999697,5.0
oracle,1.0,5,8,5,17.266131492401474,16.35272972700477,22.553881303597883,23.32270895031718,0.4859218516056515,0.4892149588205363,40,0,0,0,0.1908793106347932,1.595005729542632,0.199375716192829,40.0,15.733125875700352,15.79662432299665,22.87973090209816,23.316997309072466,3.869283631059511,9.45201095399534,23.350019735000387,5.0
oracle,1.0,5,16,5,46.217512644401,50.104380872006,50.218805054597034,50.22951289251534,0.3512361642983987,0.3193333541207255,80,0,0,0,0.0713094904513116,1.1529090380013847,0.07205681487508654,80.0,45.317484735212474,49.376271051500225,49.91889284579884,49.96901335258233,5.883464663687306,32.48360693900031,49.99675246300467,5.0
oracle,1.0,6,1,5,0.4969212060008431,0.49563930399745,0.5059050870055216,0.507766497406119,2.0126808538920224,2.0175962477849514,5,0,0,0,1.0,1.0,1.0,5.0,0.3738146196032176,0.3716405480008689,0.3817269122038851,0.38361579764372433,0.005840402640890939,0.3694679050022387,0.3840880190036841,1.0
oracle,1.0,6,4,5,0.7181119221975678,0.71944953899947,0.7225564125954407,0.7226430177158909,5.570352561980803,5.559806189552575,20,0,0,0,0.6919829495103822,2.767628335714096,0.691907083928524,20.0,0.5616431169997668,0.5724003079994873,0.5802856879006868,0.5809855703786161,0.01897454071641798,0.5315027469987399,0.5811605409980984,1.0
oracle,1.0,6,8,5,1.7141844143989147,1.638288174995978,2.0434242481976983,2.0477124200371333,4.785185957263102,4.883145787229796,40,0,0,0,0.28988783343657365,2.3775184962930145,0.2971898120366268,40.0,1.4456791416745545,1.38954132049912,1.8427952466008717,1.8531491356911283,0.27732000107132215,0.9915952739975182,1.8536530269993816,1.0
oracle,1.0,6,16,5,3.975250677201257,3.754370476999611,4.3499437569975274,4.353554250596499,4.047417009103005,4.261699823717652,80,0,0,0,0.125003740984379,2.0109581711756785,0.1256848856984799,80.0,3.5869232721501247,3.4511356680013705,4.0943593223011705,4.106035982912727,0.3224351726228801,3.032819694002683,4.109888790000696,1.0
oracle,1.0,7,1,5,0.12296880439971572,0.1223856849974254,0.1252501939976355,0.12568965559650677,0.0,0.0,0,5,0,0,1.0,,,,,,,,,,,
oracle,1.0,7,4,5,0.1773841911999625,0.1804707789997337,0.1865990137972403,0.18716967395623213,0.0,0.0,0,20,0,0,0.6932342931343576,,,,,,,,,,,
oracle,1.0,7,8,5,0.20938350359938332,0.2110729339983663,0.22255460500164181,0.22351666260190534,0.0,0.0,0,40,0,0,0.5872898403447954,,,,,,,,,,,
oracle,1.0,7,16,5,0.2771449626015965,0.2777199640040635,0.2995147963985801,0.3015106624783948,0.0,0.0,0,80,0,0,0.4436985007607256,,,,,,,,,,,
oracle,1.0,8,1,5,0.12142707319871984,0.1235106579988496,0.12796132319926978,0.12867499503976426,0.0,0.0,0,5,0,0,1.0,,,,,,,,,,,
oracle,1.0,8,4,5,0.1694061082002008,0.1688255709959776,0.1787521536010899,0.17917394112126198,0.0,0.0,0,20,0,0,0.7167809619663756,,,,,,,,,,,
oracle,1.0,8,8,5,0.20846920759940982,0.2088113339996198,0.22316931819659658,0.2244008012348786,0.0,0.0,0,40,0,0,0.5824700664284753,,,,,,,,,,,
oracle,1.0,8,16,5,0.27333456820197166,0.2754959349986166,0.28216853220365007,0.28315729204448864,0.0,0.0,0,80,0,0,0.44424338274328795,,,,,,,,,,,
oracle,1.0,9,1,5,0.12189655140100511,0.1212443010008428,0.12342499619844602,0.12358120163815328,0.0,0.0,0,5,0,0,1.0,,,,,,,,,,,
oracle,1.0,9,4,5,0.16502272259967862,0.1645507389985141,0.17329084719967794,0.17357688943942776,0.0,0.0,0,20,0,0,0.7386652545825984,,,,,,,,,,,
oracle,1.0,9,8,5,0.2041651739971712,0.2052587489961297,0.2091284558016923,0.20932244956289645,0.0,0.0,0,40,0,0,0.5970486984361693,,,,,,,,,,,
oracle,1.0,9,16,5,0.27834915820130846,0.2773902539993287,0.2848337054019794,0.28510853148181925,0.0,0.0,0,80,0,0,0.4379267829969392,,,,,,,,,,,
oracle,1.0,10,1,5,1.2285978011990664,1.2251964620008948,1.2461403487992357,1.2489313185596256,0.8140147367338726,0.8161956314882581,5,0,0,0,1.0,1.0,1.0,5.0,1.1052078941997023,1.0996829020004952,1.1237183584002193,1.1265578084797014,0.013969707914562809,1.0910738859965932,1.127267670999572,38263.0
oracle,1.0,10,4,5,5.572304853401147,5.658801518999098,5.800199951797549,5.804080194356211,0.7191366665585237,0.7068634562584024,20,0,0,0,0.22048287621040183,0.8834442843675844,0.2208610710918961,20.0,4.533817805901345,4.373910970502038,5.588939546298934,5.643625229261816,0.5709213486077404,3.731506538002577,5.657296650002536,38263.0
oracle,1.0,10,8,5,11.591228141800093,11.929514390001714,11.944666498398874,11.946807871677446,0.6911395638386721,0.67060567081464,40,0,0,0,0.10599375546483444,0.8490504319513662,0.10613130399392078,40.0,10.129382714424901,10.778653935500188,11.760746915298295,11.77175871186053,1.628409262091654,7.086563393997494,11.777799003000837,38263.0
oracle,1.0,10,16,5,28.878361782200226,28.50241656700382,30.215573474598934,30.500713002118864,0.5545401191923996,0.5613559103799851,80,0,0,0,0.04254388841254624,0.6812408844309369,0.042577555276933556,80.0,27.327499302662364,28.166739115498785,30.2991571249946,30.333145208768254,3.0143463197915197,18.757260664999198,30.341063724001287,38263.0
oracle,1.0,11,1,5,0.3589786726020975,0.3300021270042634,0.4513105942023685,0.475126159642241,2.8516078103760294,3.0302834987093297,5,0,0,0,1.0,1.0,1.0,5.0,0.2365235112025402,0.205756838004163,0.32928254520084005,0.35350469384138705,0.06879703221671396,0.203890686003433,0.3595602310015238,979.0
oracle,1.0,11,4,5,0.43345568780059696,0.4316891779963043,0.4395587000006344,0.43999381360132245,9.229158683602872,9.265926050233864,20,0,0,0,0.828178479843224,3.23647545431076,0.80911886357769,20.0,0.27707517759990874,0.28049438550078776,0.29410261210141464,0.294564648020023,0.01597325666653943,0.2419851589947939,0.2946801569996751,979.0
oracle,1.0,11,8,5,0.7438672980002593,0.7440272309977445,0.7626336850007647,0.7626373321996652,10.761147251475714,10.752294629420966,40,0,0,0,0.48258429099805966,3.7737122237916325,0.47171402797395406,40.0,0.5055360967751767,0.5215095300009125,0.5729981031043281,0.5851015321016166,0.06404460499956632,0.2938544479984557,0.5916184750021785,979.0
oracle,1.0,11,16,5,1.5063418503996218,1.3658105909998994,1.932513730203209,2.0217435116434355,10.918441957771183,11.714655095979689,80,0,0,0,0.23831155757032377,3.828872230621158,0.23930451441382236,80.0,1.198646246024964,1.0696503295002913,1.8103156220491659,1.8157168388892753,0.28056289356228625,0.8248987020051572,1.816781292000087,979.0
oracle,1.0,12,1,5,1.5907384519989136,1.609651617000054,1.6238098749992786,1.6259431245989981,0.628939950184151,0.6212524433477871,5,0,0,0,1.0,1.0,1.0,5.0,1.466459220800607,1.4854268600029172,1.497767662801198,1.500117702962016,0.03561572020083658,1.4140895230011663,1.5007052130022205,2.0
oracle,1.0,12,4,5,5.481342669999867,4.7759947670056135,7.418905560801795,7.438757472962898,0.7946229205920361,0.8375218556840807,20,0,0,0,0.2902096343483945,1.2634320977056295,0.31585802442640737,20.0,4.996073138599604,4.12876286699975,7.265753660900009,7.281087312980453,1.7924785319159544,2.932285797003715,7.284920726000564,2.0
oracle,1.0,12,8,5,12.015672509599245,12.346311606997917,13.161384615198767,13.273617494239296,0.6729754959694914,0.6479667980731657,40,0,0,0,0.13238863249044802,1.0700155011181065,0.1337519376397633,40.0,11.257096553974952,12.055982443500397,13.090670332395892,13.106839329442662,2.3462254292609392,3.713977096005692,13.110364697000476,2.0
oracle,1.0,12,16,5,18.766795600198385,16.932508712001436,25.934134237996474,27.658106982796163,0.8941604594659545,0.9449279059670296,80,0,0,0,0.084763455940347,1.4216944864198051,0.08885590540123782,80.0,17.421679144500285,16.174724885502656,27.82558943349759,27.849504940769474,4.9994647892436355,5.01548779100267,27.85763667699939,2.0
oracle,1.0,13,1,5,0.12534855620033336,0.1233532120022573,0.13160324259952172,0.13304580611933484,0.0,0.0,0,5,0,0,1.0,,,,,,,,,,,
oracle,1.0,13,4,5,0.17121375620044998,0.1696114950027549,0.18376847820036343,0.18419811164058045,0.0,0.0,0,20,0,0,0.7321173192040741,,,,,,,,,,,
oracle,1.0,13,8,5,0.21577568099892233,0.2180230619997019,0.22361819819925585,0.22396837004023837,0.0,0.0,0,40,0,0,0.5809206840179519,,,,,,,,,,,
oracle,1.0,13,16,5,0.2833084104015142,0.2807507059987983,0.292710362400976,0.2946973956812871,0.0,0.0,0,80,0,0,0.44244558791136895,,,,,,,,,,,
oracle,1.0,14,1,5,0.5554906862002099,0.5626899290000438,0.5652247584002907,0.565289010880224,1.8018274364233846,1.7771777109590354,5,0,0,0,1.0,1.0,1.0,5.0,0.4320487837991095,0.4398001209992799,0.44039089780126234,0.44040613796154504,0.017852477645471515,0.400119101999735,0.4404099480016157,1.0
oracle,1.0,14,4,5,0.9846817921992624,0.8500953430047957,1.1990671177976766,1.2041639507585205,4.175098485904725,4.705354561597021,20,0,0,0,0.5641321801630304,2.3171466931329823,0.5792866732832456,20.0,0.8243373057004646,0.705779875999724,1.03815453340103,1.053760045081217,0.17054586123364954,0.652165187006176,1.0576614230012638,1.0
oracle,1.0,14,8,5,2.2796169694003767,2.336697753002227,2.7488470053998753,2.8116123986791353,3.594272680102109,3.423634909444951,40,0,0,0,0.24367720264265466,1.9947929571084322,0.24934911963855402,40.0,2.0154350036751567,2.031350809502328,2.598946453351527,2.6486262216704928,0.3606856707594477,1.4096091390019865,2.650666173998616,1.0
oracle,1.0,14,16,5,4.9466551578021605,4.9108254720049445,5.198102680398734,5.220333160078736,3.2390250057174264,3.2581080494941057,80,0,0,0,0.11229622208939646,1.7976333028577194,0.11235208142860746,80.0,4.5402401682375055,4.51539968149882,4.97830172459544,4.99707005089389,0.29603060401415365,3.3940138629986905,4.9974768289976055,1.0
oracle,1.0,15,1,5,0.1240890915985801,0.1235341649953625,0.12609840980003353,0.12635062276007375,0.0,0.0,0,5,0,0,1.0,,,,,,,,,,,
oracle,1.0,15,4,5,0.18009141200018347,0.1836721939980634,0.18781535520392934,0.1884695750445826,0.0,0.0,0,20,0,0,0.6890339201652419,,,,,,,,,,,
oracle,1.0,15,8,5,0.20099454179871823,0.2041222319967346,0.21272778180282323,0.21348759636370224,0.0,0.0,0,40,0,0,0.6173754296415,,,,,,,,,,,
oracle,1.0,15,16,5,0.25545535680139436,0.2590192530042259,0.2611474449993693,0.26115108339959986,0.0,0.0,0,80,0,0,0.485756467009827,,,,,,,,,,,
oracle,1.0,16,1,5,0.4113344326018705,0.4108523480026633,0.41563587440177796,0.41610983008169566,2.4312536636860727,2.4339644275162264,5,0,0,0,1.0,1.0,1.0,5.0,0.2862317642007838,0.2853209539971431,0.2898762646043906,0.29033309932507106,0.0028149523507704547,0.2834728779998841,0.2904473080052412,18294.0
oracle,1.0,16,4,5,1.23032407980063,1.4000075430012655,1.5286835919992883,1.5323277719991166,3.513894346804239,2.8571274633456625,20,0,0,0,0.3343301487430254,1.445301409428728,0.361325352357182,20.0,0.9681917535497633,1.210234195998055,1.3521492903950274,1.3547562788790675,0.42162627657462665,0.3439969019964337,1.3554080260000774,18294.0
oracle,1.0,16,8,5,1.9564465425995876,1.8567034529987725,2.746673750600894,2.7801702605205354,4.559236776567571,4.308711758508961,40,0,0,0,0.21024567942210087,1.875261658076114,0.23440770725951424,40.0,1.5880799276246762,1.2728858164991834,2.591347508745094,2.602277827610597,0.7028231117786473,0.4098128769983304,2.602478483000596,18294.0
oracle,1.0,16,16,5,4.4526841779981625,4.908772737995605,5.477507603201957,5.571717754243582,3.8928863083997065,3.2594705141173974,80,0,0,0,0.09237898224050516,1.6011847577013512,0.10007404735633445,80.0,4.0906805973374505,4.419916594502865,5.354638058751879,5.365201648413277,1.084669536473481,1.903435925996746,5.3684544900024775,18294.0
oracle,1.0,17,1,5,0.29258412240014875,0.28380693699728,0.3423753750001196,0.3535786061992985,3.458632493803645,3.523522048404278,5,0,0,0,1.0,1.0,1.0,5.0,0.17484912020008775,0.1609017029986716,0.21876372319966317,0.2300647590399603,0.03247314392159415,0.1590479750011582,0.2328900180000346,1.0
oracle,1.0,17,4,5,0.32945380179880884,0.3291718709951965,0.3332076161954319,0.3335662344336742,12.142358921101543,12.151706608182115,20,0,0,0,0.8880884688616351,3.5107398495952764,0.8776849623988191,20.0,0.17571592725107615,0.1836577369977021,0.1883251123468653,0.188996562468601,0.013859139728406359,0.1473186380026163,0.1891644249990349,1.0
oracle,1.0,17,8,5,0.43343937399913557,0.4321259770003962,0.45629127759748367,0.4605993747178581,18.480057213168045,18.5131198441992,40,0,0,0,0.675028942803734,5.343168794682932,0.6678960993353665,40.0,0.24514418680064404,0.24867577899931345,0.2680522992020996,0.28365991771970583,0.018650506457364057,0.1962225890019908,0.2849179219992948,1.0
oracle,1.0,17,16,5,0.670055122600752,0.6658213799964869,0.7004420284036315,0.7037738896842347,23.905693834151993,24.03046895262573,80,0,0,0,0.43665679513726086,6.911891875468275,0.4319932422167672,80.0,0.4028323639624432,0.40238931749627227,0.43920463780195856,0.46437786791495445,0.02457708420386859,0.3431277549971128,0.4771447829989483,1.0
oracle,1.0,18,1,5,5.496131674399658,4.174674581998261,8.06272328900377,8.066732553804467,0.20881744554615495,0.2395396288640388,5,0,0,0,1.0,1.0,1.0,5.0,5.3725849731999915,4.051662265999767,7.938936591200763,7.942491671040188,2.3494716924549666,3.381450932000007,7.943380441000045,9.0
oracle,1.0,18,4,5,28.14887105000089,28.07653247500275,28.783405936602502,28.924155078523327,0.14213324383369094,0.1424677354143109,20,0,0,0,0.19525229500809713,0.6806578993529313,0.17016447483823283,20.0,27.741448805450272,27.662183960499533,28.695305070855834,28.77245178696787,0.5305274945920986,26.874930764002784,28.79173846599588,9.0
oracle,1.0,18,8,5,57.459062018399706,56.727171184000326,59.05922370600019,59.18877543879992,0.13928440811451331,0.1410258934656055,40,0,0,0,0.09565300026372987,0.6670151899915243,0.08337689874894054,40.0,56.905194145049244,56.43082080849854,58.81047842905246,58.98958954781854,1.2013352572715628,54.889839981005935,59.051357655000174,9.0
oracle,1.0,18,16,5,92.57306551720103,90.14175527200132,103.5556024735968,106.21293227071524,0.17379524011287623,0.177498207703192,80,0,0,0,0.05937074292282586,0.8322831440559033,0.05201769650349396,80.0,90.6857643884874,88.6001501794999,106.53832270534804,106.59686607715405,7.275983782291534,80.6884386160018,106.63768886500476,9.0
oracle,1.0,19,1,5,0.3847203783996519,0.3922181320012896,0.39389977560058465,0.39407987272046735,2.60159055259495,2.549601658897075,5,0,0,0,1.0,1.0,1.0,5.0,0.2672671236010501,0.2706340880031348,0.2725351104003494,0.2728154844805249,0.00851645998331472,0.2521900830033701,0.2728855780005688,1.0
oracle,1.0,19,4,5,0.4871660967997741,0.4822624959997483,0.5031572919993778,0.5057109127988224,8.214589720644728,8.294238165271071,20,0,0,0,0.7897109033795767,3.1575259652027508,0.7893814913006877,20.0,0.3355892818002758,0.33870906100128195,0.36434582495312495,0.36496099859279635,0.019898937787294818,0.3002485719989636,0.3651147920027142,1.0
oracle,1.0,19,8,5,0.6247602691990324,0.6262486310006352,0.6391338944042217,0.641682844485913,12.8083831384124,12.77447902315955,40,0,0,0,0.6157888031082367,4.923289379889818,0.6154111724862272,40.0,0.43680663539944364,0.43646057200021454,0.45942253369757957,0.46061054496225545,0.018669862724706034,0.3922269519971451,0.4611539070028811,1.0
oracle,1.0,19,16,5,1.0772457939994637,0.9950181559979684,1.352765189600177,1.4234691939200275,15.201627445803254,16.080108592543784,80,0,0,0,0.357133330705623,5.843205200234306,0.3652003250146441,80.0,0.7675050019377523,0.7430490230035502,1.1401030475553853,1.2010266717625928,0.1436146770481374,0.4415595800019218,1.210054520000995,1.0
oracle,1.0,20,1,5,0.734577920200536,0.7360427199964761,0.738443428602477,0.7388320649237721,1.3613635994829143,1.358616793336109,5,0,0,0,1.0,1.0,1.0,5.0,0.6116607705989736,0.6122184889973141,0.6150681188039016,0.6156140861660242,0.002977545284637794,0.60762193499977,0.6157505780065549,162.0
oracle,1.0,20,4,5,1.3644773976004216,1.2944816899980651,1.7372643976035758,1.8196033771248765,3.019001251651341,3.090039844446142,20,0,0,0,0.5383584378109665,2.217630361791696,0.554407590447924,20.0,1.1876643043502555,1.1224230550033099,1.677875260649671,1.6837840881318697,0.24352837802734226,0.8956529550050618,1.6852612950024195,162.0
oracle,1.0,20,8,5,2.962669410200033,3.1862919549967046,3.288656305601762,3.297797236322367,2.739641590226415,2.510755484115163,40,0,0,0,0.247944612946518,2.0124245949186617,0.2515530743648327,40.0,2.676150597025844,2.935675294997054,3.0587506429990747,3.0760569556133124,0.39139046292673,1.990287945998716,3.0774245690045063,162.0
oracle,1.0,20,16,5,6.617356571598793,6.550022258001263,7.047871629199653,7.073010525040736,2.4241070178609574,2.442739790762542,80,0,0,0,0.11100775849880756,1.7806462717100002,0.11129039198187501,80.0,6.120584425250217,6.105606859000545,6.76072405800369,6.824547536125756,0.5239032941681984,3.796226762002334,6.838585403995239,162.0
oracle,1.0,21,1,5,1.9545891346002464,1.7563498410017928,2.587848976397072,2.752830211276305,0.5301611754294498,0.5693626501139526,5,0,0,0,1.0,1.0,1.0,5.0,1.8323083376002613,1.63211314399814,2.4653687677986453,2.6301262479578145,0.4693833447065088,1.5923810060048709,2.6713156179976068,377.0
