dbms,sf,query_id,duration_seconds,threads,repetitions,mean_wall_s,total_executions,total_success,total_errors,mean_throughput_qps,median_throughput_qps,executions,mean_latency_s,median_latency_s,p95_latency_s,p99_latency_s,std_latency_s,min_latency_s,max_latency_s,mean_rows
postgres,1.0,19,120,1,1,120.0124087219956,1852,1852,0,15.43173759881856,15.43173759881856,1852.0,0.0359743441971478,0.03578522650059305,0.03711858709757507,0.04039883806020947,0.0012289316796236622,0.0345705810032086,0.0565806629965663,1.0
postgres,1.0,20,120,1,1,120.56299085900535,173,173,0,1.4349345414159314,1.4349345414159314,173.0,0.6664603309768687,0.6655065399972955,0.6752432011984638,0.6801432997986558,0.004655357162514685,0.6592667220029398,0.6878834819945041,162.0
postgres,1.0,21,120,1,1,121.23257882399776,94,94,0,0.7753691368428837,0.7753691368428837,94.0,1.258371383191456,1.2556025564990705,1.2873173731499263,1.3024412653432955,0.01448516327209092,1.2281651480006983,1.3030262000029325,377.0
postgres,1.0,22,120,1,1,120.02752283799782,1196,1196,0,9.96438126623884,9.96438126623884,1196.0,0.07128591382695765,0.07063783850026076,0.07366798449766063,0.08009842119899975,0.0019930704777482784,0.0696495340016554,0.0940208489992073,3.0
sqlserver,1.0,1,120,1,1,120.62220044099377,36,36,0,0.298452522573658,0.298452522573658,36.0,3.2648043455264997,3.2664797635006835,3.271988168002281,3.2744416443922093,0.0062081958084755275,3.2470841159956763,3.275734073991771,4.0
sqlserver,1.0,2,120,1,1,120.01679068700469,243,243,0,2.0247166967972574,2.0247166967972574,243.0,0.43272724734123896,0.4347981820028508,0.45471881609264525,0.4606802659772802,0.016817212373494927,0.3911509869940346,0.4717012139881262,446.0
sqlserver,1.0,3,120,1,1,120.1090572480025,28,28,0,0.233121470116823,0.233121470116823,28.0,4.201860618748469,4.205312574500567,4.223109935400134,4.2270548632241844,0.017550363624360757,4.171021859001485,4.228093854006147,11694.0
sqlserver,1.0,4,120,1,1,120.03097337100188,2085,0,2085,0.0,0.0,,,,,,,,,
sqlserver,1.0,5,120,1,1,120.04581170500023,2015,0,2015,0.0,0.0,,,,,,,,,
sqlserver,1.0,6,120,1,1,120.01938754500588,2073,0,2073,0.0,0.0,,,,,,,,,
sqlserver,1.0,7,120,1,1,121.34752848999052,44,44,0,0.3625949415494638,0.3625949415494638,44.0,2.674108042727312,2.668814819997351,2.6778934714981006,2.8526546104671433,0.04797263212366515,2.639758819990675,2.9810356559901265,4.0
sqlserver,1.0,8,120,1,1,121.03957283600177,71,71,0,0.5865850179114471,0.5865850179114471,71.0,1.6168412346760561,1.6227677459974077,1.6397812615032308,1.6410028314960072,0.019654990027227984,1.5744679639901733,1.6414392289880195,2.0
sqlserver,1.0,9,120,1,1,120.32958791599958,27,27,0,0.2243837153240176,0.2243837153240176,27.0,4.367916830039273,4.362015839011292,4.397146810703271,4.399631408467249,0.012786186516606235,4.355764110005111,4.400029060008819,175.0
sqlserver,1.0,10,120,1,1,120.02420747699216,1927,0,1927,0.0,0.0,,,,,,,,,
sqlserver,1.0,11,120,1,1,120.23753946200304,200,200,0,1.66337402524112,1.66337402524112,200.0,0.5369040463198326,0.5379796350025572,0.5514407162067073,0.5548313507008423,0.008839736381980363,0.5063213419925887,0.5783822350058472,979.0
sqlserver,1.0,12,120,1,1,120.02338076899468,2057,0,2057,0.0,0.0,,,,,,,,,
sqlserver,1.0,13,120,1,1,120.13895573999616,151,151,0,1.2568779133289043,1.2568779133289043,151.0,0.7231856160659369,0.7268125109985704,0.7423977994985762,0.747171648501535,0.01464256609812657,0.6845548419951228,0.7481085210019955,41.0
sqlserver,1.0,14,120,1,1,120.0535650360107,2059,0,2059,0.0,0.0,,,,,,,,,
sqlserver,1.0,15,120,1,1,120.02452607700252,2043,0,2043,0.0,0.0,,,,,,,,,
sqlserver,1.0,16,120,1,1,120.41713488999812,272,272,0,2.258814746327205,2.258814746327205,272.0,0.3815853056654733,0.38389914450090146,0.4023418033495545,0.40753380855123394,0.01442351038680375,0.3438438279990805,0.4107067090080818,18294.0
sqlserver,1.0,17,120,1,1,120.45781505999912,89,89,0,0.7388478693198094,0.7388478693198094,89.0,1.2828477301134198,1.2800763390114298,1.304859549802495,1.3176069039612774,0.011312983705592725,1.2631567509961314,1.3246029330039164,1.0
sqlserver,1.0,18,120,1,1,120.60170020100486,35,35,0,0.2902114973641837,0.2902114973641837,35.0,3.362393550885359,3.3672539699909976,3.3815141322935234,3.384051654380455,0.015622582094549623,3.3187501520005758,3.384434968000278,9.0
sqlserver,1.0,19,120,1,1,120.7398434880015,35,35,0,0.2898794547756567,0.2898794547756567,35.0,3.364273209368444,3.3643137979961466,3.375920137386129,3.3800370186945656,0.007926938927279152,3.3392385609913617,3.381403578998288,1.0
sqlserver,1.0,20,120,1,1,120.06297745699705,2069,0,2069,0.0,0.0,,,,,,,,,
sqlserver,1.0,21,120,1,1,121.30101559399918,22,22,0,0.1813669893221269,0.1813669893221269,22.0,5.4198906620467,5.4211882975068875,5.451350074903166,5.458685637380404,0.01748448218543183,5.389198167002178,5.460445693999645,377.0
sqlserver,1.0,22,120,1,1,120.16686566200224,502,502,0,4.177524288700297,4.177524288700297,502.0,0.17483827699986548,0.1809493495020433,0.19498845585112573,0.19822009854615316,0.01818309796042358,0.1381554069957928,0.2112707280030008,3.0
