run_id,timestamp_utc,experiment,dbms,sf,query_id,threads,iteration,wall_seconds,queries_submitted,queries_success,queries_error,throughput_qps,cache_before_ok,cache_before_error,cache_after_ok,cache_after_error
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,8,1,20.029407749010716,8,8,0,0.3994127085657404,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,8,2,20.054863805009518,8,8,0,0.3989057257023942,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,8,3,20.033133012009785,8,8,0,0.3993384357406318,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,8,4,20.127174195018597,8,8,0,0.39747258718414485,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,8,5,20.139362941961735,8,8,0,0.3972320287913107,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,8,6,20.121599567995872,8,8,0,0.3975827057369876,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,8,7,20.092407372954767,8,8,0,0.39816035239104,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,8,8,20.058124866045546,8,8,0,0.3988408713888517,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,8,9,19.9728579329676,8,8,0,0.40054357903357635,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,8,10,19.99012240197044,8,8,0,0.4001976495757442,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,8,11,20.073639564041514,8,8,0,0.39853261161123116,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,8,12,20.005488822003826,8,8,0,0.3998902536788246,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,8,13,20.0061418270343,8,8,0,0.3998772011697728,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,8,14,20.068812386947684,8,8,0,0.3986284711696754,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,8,15,19.99309332104167,8,8,0,0.4001381812978597,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,8,16,20.02013525995426,8,8,0,0.3995976998218482,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,8,17,20.06861655396642,8,8,0,0.39863236105424793,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,8,18,20.02149274694966,8,8,0,0.3995706065032951,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,1,8,19,20.039218317950144,8,8,0,0.399217168707324,True,,True,
