run_id,timestamp_utc,experiment,dbms,sf,query_id,threads,iteration,worker_id,success,elapsed_seconds,row_count,error
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,8,4,8,True,19.467576517999987,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,8,4,7,True,19.496141560994147,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,8,4,4,True,19.521412498004793,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,8,4,3,True,19.521193417000177,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,8,5,3,True,12.134528300994134,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,8,5,1,True,12.1468989290006,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,8,5,5,True,12.145133564001299,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,8,5,6,True,14.434112594004546,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,8,5,2,True,19.341147843995714,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,8,5,7,True,19.389261593998526,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,8,5,4,True,19.491960059996927,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,8,5,8,True,19.508837685003527,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,1,16,True,18.645425784001418,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,1,9,True,19.0058567590022,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,1,1,True,19.119462539994856,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,1,12,True,24.425461877995986,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,1,5,True,38.46159986400016,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,1,7,True,38.45717544799845,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,1,3,True,38.47470258799876,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,1,13,True,38.45221189199947,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,1,4,True,38.567780475998006,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,1,14,True,38.57436556600442,4,
